time,kf_cov_x,kf_cov_y,kf_cov_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,pf_cov_x,pf_cov_y,pf_cov_theta
24.8003,0.0198,0.0198,0.0000,0.0179,0.0179,0.0179,0.0073,0.0004,0.0045
24.9033,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0004,0.0044
25.0002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0004,0.0042
25.1003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0065,0.0004,0.0044
25.2001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0065,0.0004,0.0044
25.3000,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0061,0.0004,0.0043
25.4001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0059,0.0004,0.0041
25.5001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0040
25.6001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0040
25.7001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0054,0.0004,0.0040
25.8004,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0053,0.0004,0.0038
25.9007,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0049,0.0004,0.0040
26.0002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0047,0.0004,0.0039
26.1003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0050,0.0004,0.0038
26.2046,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0055,0.0004,0.0039
26.3002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0038
26.4002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0055,0.0004,0.0037
26.5002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0036
26.6001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0059,0.0004,0.0038
26.7002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0060,0.0004,0.0038
26.8002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0039
26.9028,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0066,0.0004,0.0043
