time,rmse_kf,rmse_ekf,rmse_pf,error_x_kf,error_y_kf,error_x_ekf,error_y_ekf,error_x_pf,error_y_pf
24.3001,0.0029,0.0028,0.0413,0.0043,0.0000,0.0046,0.0000,0.0623,-0.0146
24.4002,0.0029,0.0029,0.0415,0.0053,0.0000,0.0054,0.0000,0.0648,-0.0145
24.5001,0.0029,0.0029,0.0416,0.0058,0.0000,0.0057,0.0000,0.0658,-0.0145
24.6002,0.0029,0.0029,0.0418,0.0048,0.0000,0.0047,0.0000,0.0650,-0.0144
24.7027,0.0030,0.0029,0.0420,0.0076,0.0000,0.0073,0.0000,0.0710,-0.0143
24.8004,0.0030,0.0030,0.0422,0.0071,0.0000,0.0072,0.0000,0.0726,-0.0144
24.9001,0.0030,0.0030,0.0424,0.0044,0.0000,0.0044,0.0000,0.0724,-0.0145
25.0001,0.0030,0.0030,0.0426,0.0048,0.0000,0.0048,0.0000,0.0718,-0.0145
25.1006,0.0030,0.0030,0.0428,0.0010,0.0000,0.0011,0.0000,0.0702,-0.0147
25.2006,0.0030,0.0030,0.0430,0.0039,0.0000,-0.0005,-0.0000,0.0700,-0.0150
25.3002,0.0030,0.0030,0.0431,0.0033,0.0000,0.0033,0.0000,0.0694,-0.0151
25.4002,0.0030,0.0030,0.0433,0.0049,0.0000,0.0049,0.0000,0.0724,-0.0152
25.5001,0.0030,0.0030,0.0435,0.0031,0.0000,0.0031,0.0000,0.0702,-0.0154
25.6001,0.0030,0.0030,0.0437,0.0037,0.0000,0.0037,0.0000,0.0714,-0.0157
25.7001,0.0030,0.0030,0.0439,0.0053,0.0000,0.0053,0.0000,0.0734,-0.0159
25.8001,0.0030,0.0030,0.0441,0.0044,0.0000,0.0043,0.0000,0.0722,-0.0160
25.9001,0.0031,0.0030,0.0442,0.0041,0.0000,0.0041,0.0000,0.0728,-0.0159
26.0002,0.0031,0.0030,0.0444,0.0046,0.0000,0.0047,0.0000,0.0737,-0.0158
26.1001,0.0031,0.0030,0.0446,0.0041,0.0000,0.0042,0.0000,0.0722,-0.0156
26.2002,0.0031,0.0030,0.0448,0.0044,0.0000,0.0044,0.0000,0.0741,-0.0154
26.3036,0.0031,0.0030,0.0450,0.0040,0.0000,0.0041,0.0000,0.0741,-0.0153
26.4001,0.0031,0.0030,0.0451,0.0038,0.0000,0.0037,0.0000,0.0725,-0.0149
26.5001,0.0031,0.0031,0.0453,0.0039,0.0000,0.0042,0.0000,0.0710,-0.0147
26.6002,0.0031,0.0031,0.0455,0.0053,0.0000,0.0052,0.0000,0.0746,-0.0140
26.7001,0.0031,0.0031,0.0456,0.0040,0.0000,0.0038,0.0000,0.0710,-0.0136
26.8001,0.0031,0.0031,0.0458,0.0023,0.0000,0.0021,0.0000,0.0687,-0.0134
26.9001,0.0031,0.0031,0.0459,0.0052,0.0000,0.0052,0.0000,0.0709,-0.0131
27.0007,0.0031,0.0031,0.0460,0.0041,0.0000,0.0041,0.0000,0.0691,-0.0129
27.1001,0.0031,0.0031,0.0462,0.0044,0.0000,0.0042,0.0000,0.0679,-0.0126
27.2002,0.0031,0.0031,0.0463,0.0042,0.0000,0.0041,0.0000,0.0668,-0.0124
27.3002,0.0031,0.0031,0.0464,0.0047,0.0000,0.0048,0.0000,0.0674,-0.0122
27.4001,0.0032,0.0031,0.0465,0.0064,0.0000,0.0065,0.0000,0.0706,-0.0120
27.5001,0.0032,0.0031,0.0467,0.0056,0.0000,0.0056,0.0000,0.0698,-0.0115
27.6001,0.0032,0.0032,0.0468,0.0047,0.0000,0.0048,0.0000,0.0697,-0.0114
27.7001,0.0032,0.0032,0.0469,0.0055,0.0000,0.0055,0.0000,0.0698,-0.0113
27.8001,0.0032,0.0032,0.0470,0.0064,0.0000,0.0064,0.0000,0.0697,-0.0111
27.9002,0.0032,0.0032,0.0472,0.0037,0.0000,0.0056,0.0000,0.0678,-0.0111
28.0004,0.0032,0.0032,0.0473,0.0056,0.0000,0.0057,0.0000,0.0694,-0.0109
28.1002,0.0032,0.0032,0.0474,0.0038,0.0000,0.0036,0.0000,0.0660,-0.0108
28.2001,0.0032,0.0032,0.0475,0.0046,0.0000,0.0044,0.0000,0.0646,-0.0106
28.3002,0.0033,0.0032,0.0475,0.0049,0.0000,0.0049,0.0000,0.0634,-0.0103
28.4004,0.0033,0.0032,0.0476,0.0043,0.0000,0.0042,0.0000,0.0624,-0.0102
28.5001,0.0033,0.0032,0.0477,0.0035,0.0000,0.0035,0.0000,0.0615,-0.0100
28.6001,0.0033,0.0032,0.0478,0.0059,0.0000,0.0051,0.0000,0.0671,-0.0099
28.7002,0.0033,0.0032,0.0479,0.0041,0.0000,0.0045,0.0000,0.0641,-0.0097
28.8009,0.0033,0.0033,0.0479,0.0044,0.0000,0.0041,0.0000,0.0624,-0.0095
28.9001,0.0033,0.0033,0.0480,0.0036,0.0000,0.0037,0.0000,0.0604,-0.0093
29.0002,0.0033,0.0033,0.0481,0.0047,0.0000,0.0046,0.0000,0.0613,-0.0090
29.1001,0.0033,0.0033,0.0481,0.0052,0.0000,0.0050,0.0000,0.0628,-0.0087
29.2001,0.0033,0.0033,0.0482,0.0043,0.0000,0.0013,0.0000,0.0628,-0.0085
29.3001,0.0033,0.0033,0.0483,0.0034,0.0000,0.0033,0.0000,0.0614,-0.0084
29.4001,0.0033,0.0033,0.0483,0.0046,0.0000,0.0047,0.0000,0.0630,-0.0083
29.5001,0.0033,0.0033,0.0484,0.0032,0.0000,0.0033,0.0000,0.0600,-0.0082
29.6002,0.0033,0.0033,0.0484,0.0048,0.0000,0.0050,0.0000,0.0618,-0.0081
29.7026,0.0033,0.0033,0.0485,0.0041,0.0000,0.0040,0.0000,0.0604,-0.0081
